idPedido,descTipoItem,descItem
107,ingrediente 1,calabresa
107,ingrediente 2,bacon
107,ingrediente 3,linguiça
107,ingrediente 4,carne moída
107,ingrediente 5,pimentão
107,massa,massa tradicional
107,queijo 1,mussarela
107,queijo 2,cheddar
108,bebida,refrigerante
108,borda,cheddar
108,ingrediente 1,azeitona
108,ingrediente 2,tomate
108,ingrediente 3,cebola
108,ingrediente 4,bacon
108,ingrediente 5,calabresa
108,massa,massa tradicional
108,queijo 1,cheddar
108,queijo 2,parmesão
109,bebida,cerveja
109,borda,cheddar
109,ingrediente 1,brócolis
109,ingrediente 2,queijo de cabra
109,ingrediente 3,frango
109,ingrediente 4,tomate
109,ingrediente 5,cogumelos
109,massa,massa tradicional
109,queijo 1,mussarela
109,queijo 2,parmesão
110,bebida,refrigerante
110,borda,sabor catupiry
110,ingrediente 1,tomate
110,ingrediente 2,picles
110,ingrediente 3,milho
110,ingrediente 4,calabresa
110,ingrediente 5,cebola
110,massa,massa tradicional
110,queijo 1,cheddar
110,queijo 2,parmesão
111,bebida,vinho tinto
111,borda,borda tradicional
111,ingrediente 1,azeitona
111,ingrediente 2,tomate
111,ingrediente 3,orégano
111,massa,massa tradicional
111,queijo 1,mussarela
111,queijo 2,gorgonzola
112,bebida,cerveja
112,borda,cream cheese
112,ingrediente 1,alho
112,ingrediente 2,cogumelos
112,ingrediente 3,azeite de oliva
112,ingrediente 4,tomate
112,ingrediente 5,alho-poró
112,massa,massa tradicional
112,queijo 1,mussarela
112,queijo 2,gorgonzola
113,bebida,refrigerante
113,borda,sabor catupiry
113,ingrediente 1,pepperoni
113,ingrediente 2,cogumelos
113,ingrediente 3,tomate seco
113,ingrediente 4,bacon
113,ingrediente 5,atum
113,massa,massa grossa
113,queijo 1,mussarela
113,queijo 2,gorgonzola
114,bebida,refrigerante
114,borda,sabor catupiry
114,ingrediente 1,tomate
114,ingrediente 2,frango
114,ingrediente 3,cogumelos
114,ingrediente 4,azeitona
114,ingrediente 5,palmito
114,massa,massa tradicional
114,queijo 1,catupiry
114,queijo 2,cheddar
115,bebida,suco de abacaxi
115,borda,borda tradicional
115,ingrediente 1,cogumelos
115,ingrediente 2,presunto
115,ingrediente 3,pepperoni
115,ingrediente 4,alho
115,ingrediente 5,pimentão
115,massa,massa tradicional
115,queijo 1,mussarela
115,queijo 2,mussarela
116,bebida,refrigerante
116,borda,borda tradicional
116,ingrediente 1,tomate
116,ingrediente 2,azeite de oliva
116,ingrediente 3,orégano
116,ingrediente 4,azeitona
116,ingrediente 5,cebola
116,massa,massa final
116,queijo 1,mussarela
116,queijo 2,queijo coalho
117,bebida,refrigerante
117,borda,borda tradicional
117,ingrediente 1,cebola
117,ingrediente 2,calabresa
117,ingrediente 3,orégano
117,massa,massa tradicional
117,queijo 1,mussarela
117,queijo 2,parmesão
118,bebida,vinho tinto
118,borda,borda tradicional
118,ingrediente 1,pêssego
118,ingrediente 2,cogumelos
118,ingrediente 3,bacon
118,ingrediente 4,anchova em conserva
118,massa,massa final
118,queijo 1,provolone
118,queijo 2,gorgonzola
119,bebida,água com gás
119,borda,borda tradicional
119,ingrediente 1,cogumelos
119,ingrediente 2,cogumelos
119,ingrediente 3,mel
119,ingrediente 4,pepperoni
119,ingrediente 5,pepperoni
119,massa,massa final
119,queijo 1,mussarela
119,queijo 2,queijo brie
120,bebida,refrigerante
120,borda,cream cheese
120,ingrediente 1,pepperoni
120,ingrediente 2,cebola
120,ingrediente 3,orégano
120,ingrediente 4,tomate seco
120,ingrediente 5,azeitona
120,massa,massa final
120,queijo 1,mussarela
120,queijo 2,provolone
121,bebida,cerveja
121,borda,sabor catupiry
121,ingrediente 1,pepperoni
121,ingrediente 2,pimentão
121,ingrediente 3,bacon
121,ingrediente 4,linguiça
121,ingrediente 5,cebola
121,massa,massa tradicional
121,queijo 1,queijo brie
121,queijo 2,cheddar
122,bebida,suco de laranja
122,borda,cheddar
122,ingrediente 1,calabresa
122,ingrediente 2,bacon
122,ingrediente 3,queijo cheddar
122,ingrediente 4,orégano
122,ingrediente 5,frango
122,massa,massa grossa
122,queijo 1,cheddar
123,bebida,suco de laranja
123,borda,cheddar
123,ingrediente 1,bacon
123,ingrediente 2,calabresa
123,ingrediente 3,azeitona
123,ingrediente 4,queijo cheddar
123,ingrediente 5,ervilha
123,massa,massa tradicional
123,queijo 1,mussarela
123,queijo 2,parmesão
124,bebida,vinho tinto
124,borda,borda tradicional
124,ingrediente 1,carne seca
124,massa,massa tradicional
125,bebida,limonada
125,borda,sabor catupiry
125,ingrediente 1,cebola
125,ingrediente 2,tomate
125,ingrediente 3,azeitona
125,ingrediente 4,pimentão
125,ingrediente 5,azeite de oliva
125,massa,massa tradicional
125,queijo 1,queijo brie
125,queijo 2,queijo coalho
126,bebida,cerveja
126,borda,sabor catupiry
126,ingrediente 1,calabresa
126,ingrediente 2,bacon
126,ingrediente 3,frango
126,massa,massa tradicional
126,queijo 1,mussarela
126,queijo 2,parmesão
127,bebida,suco de maracujá
127,borda,borda tradicional
127,ingrediente 1,cebola
127,ingrediente 2,presunto
127,ingrediente 3,cogumelos
127,ingrediente 4,tomate
127,ingrediente 5,frango
127,massa,massa final
127,queijo 1,mussarela
127,queijo 2,cheddar
128,bebida,suco de laranja
128,borda,sabor catupiry
128,ingrediente 1,tomate
128,ingrediente 2,frango
128,ingrediente 3,pepperoni
128,ingrediente 4,cebola
128,ingrediente 5,azeitona
128,massa,massa grossa
128,queijo 1,queijo brie
128,queijo 2,ricota
129,bebida,refrigerante
129,borda,borda tradicional
129,ingrediente 1,pepperoni
129,ingrediente 2,tomate
129,ingrediente 3,cebola
129,ingrediente 4,pimentão
129,ingrediente 5,brócolis
129,massa,massa tradicional
129,queijo 1,mussarela
129,queijo 2,cheddar
130,bebida,suco de maracujá
130,borda,sabor catupiry
130,ingrediente 1,cebola
130,ingrediente 2,presunto
130,ingrediente 3,brócolis
130,ingrediente 4,pepperoni
130,ingrediente 5,carne seca
130,massa,massa integral
130,queijo 1,mussarela
130,queijo 2,cheddar
131,bebida,suco de uva
131,borda,cream cheese
131,ingrediente 1,cebola
131,ingrediente 2,alho
131,ingrediente 3,linguiça calabresa defumada
131,ingrediente 4,bacon
131,massa,massa final
131,queijo 1,mussarela
132,bebida,refrigerante
132,borda,sabor catupiry
132,ingrediente 1,cebola
132,ingrediente 2,tomate
132,ingrediente 3,bacon
132,ingrediente 4,carne seca
132,ingrediente 5,pepperoni
132,massa,massa tradicional
132,queijo 1,cheddar
132,queijo 2,mussarela
133,bebida,refrigerante
133,borda,borda tradicional
133,ingrediente 1,tomate
133,ingrediente 2,azeitona
133,ingrediente 3,picles
133,ingrediente 4,presunto
133,ingrediente 5,palmito
133,massa,massa tradicional
133,queijo 1,mussarela
133,queijo 2,cheddar
134,bebida,água com gás
134,borda,borda tradicional
134,ingrediente 1,azeitona
134,ingrediente 2,azeite de oliva
134,ingrediente 3,camarão
134,ingrediente 4,cebola caramelizada
134,ingrediente 5,rúcula
134,massa,massa final
135,bebida,refrigerante
135,borda,cream cheese
135,ingrediente 1,cogumelos
135,ingrediente 2,brócolis
135,ingrediente 3,alho
135,ingrediente 4,cebola
135,ingrediente 5,bacon
135,massa,massa final
135,queijo 1,gorgonzola
135,queijo 2,parmesão
136,bebida,água com gás
136,borda,sabor catupiry
136,ingrediente 1,bacon
136,ingrediente 2,tomate seco
136,ingrediente 3,atum
136,ingrediente 4,calabresa
136,ingrediente 5,queijo gouda
136,massa,massa tradicional
136,queijo 1,catupiry
136,queijo 2,cheddar
137,bebida,suco de maracujá
137,borda,borda tradicional
137,ingrediente 1,pepperoni
137,ingrediente 2,orégano
137,ingrediente 3,queijo coalho grelhado
137,ingrediente 4,azeite de oliva
137,ingrediente 5,bacon
137,massa,massa grossa
137,queijo 1,mussarela
137,queijo 2,gorgonzola
138,bebida,refrigerante
138,borda,cheddar
138,ingrediente 1,alho
138,ingrediente 2,alcaparra
138,ingrediente 3,azeite de oliva
138,ingrediente 4,rúcula
138,ingrediente 5,bacon
138,massa,massa tradicional
138,queijo 1,cheddar
138,queijo 2,provolone
139,bebida,refrigerante
139,borda,borda tradicional
139,ingrediente 1,pepperoni
139,ingrediente 2,frango
139,ingrediente 3,tomate
139,ingrediente 4,azeitona
139,ingrediente 5,alho
139,massa,massa tradicional
139,queijo 1,mussarela
139,queijo 2,cheddar
140,bebida,refrigerante
140,borda,sabor catupiry
140,ingrediente 1,tomate
140,ingrediente 2,azeitona
140,ingrediente 3,cogumelos
140,ingrediente 4,orégano
140,ingrediente 5,frango
140,massa,massa tradicional
140,queijo 1,mussarela
140,queijo 2,catupiry
141,bebida,suco de laranja
141,borda,cream cheese
141,ingrediente 1,bacon
141,ingrediente 2,milho
141,ingrediente 3,ovo
141,ingrediente 4,calabresa
141,ingrediente 5,frango
141,massa,massa tradicional
141,queijo 1,mussarela
141,queijo 2,queijo coalho
142,bebida,vinho tinto
142,borda,sabor catupiry
142,ingrediente 1,palmito
142,ingrediente 2,milho
142,ingrediente 3,brócolis
142,ingrediente 4,cogumelos
142,ingrediente 5,pepperoni
142,massa,massa tradicional
142,queijo 1,queijo brie
142,queijo 2,mussarela
143,bebida,refrigerante
143,borda,borda tradicional
143,ingrediente 1,pepperoni
143,ingrediente 2,cebola
143,ingrediente 3,alho
143,ingrediente 4,tomate
143,ingrediente 5,azeitona
143,massa,massa final
143,queijo 1,mussarela
143,queijo 2,queijo brie
144,bebida,água com gás
144,borda,cheddar
144,ingrediente 1,cogumelos
144,ingrediente 2,pepperoni
144,ingrediente 3,azeitona
144,ingrediente 4,palmito
144,ingrediente 5,bacon
144,massa,massa grossa
144,queijo 1,gorgonzola
144,queijo 2,provolone
145,bebida,suco de laranja
145,borda,sabor catupiry
145,ingrediente 1,bacon
145,ingrediente 2,orégano
145,ingrediente 3,calabresa
145,ingrediente 4,calabresa
145,ingrediente 5,queijo cheddar
145,massa,massa final
145,queijo 1,mussarela
145,queijo 2,cheddar
146,bebida,refrigerante
146,borda,sabor catupiry
146,ingrediente 1,presunto
146,ingrediente 2,tomate
146,ingrediente 3,calabresa
146,ingrediente 4,orégano
146,ingrediente 5,frango
146,massa,massa tradicional
146,queijo 1,mussarela
146,queijo 2,queijo coalho
147,bebida,chá gelado
147,borda,sabor catupiry
147,ingrediente 1,pepperoni
147,ingrediente 2,tomate
147,ingrediente 3,tomate seco
147,ingrediente 4,linguiça calabresa defumada
147,ingrediente 5,orégano
147,massa,massa tradicional
147,queijo 1,mussarela
147,queijo 2,queijo brie
148,bebida,vinho tinto
148,borda,borda tradicional
148,ingrediente 1,bacon
148,ingrediente 2,calabresa
148,ingrediente 3,alho
148,ingrediente 4,ovo
148,ingrediente 5,linguiça calabresa defumada
148,massa,massa tradicional
148,queijo 1,mussarela
148,queijo 2,provolone
149,bebida,cerveja
149,borda,borda tradicional
149,ingrediente 1,brócolis
149,ingrediente 2,alho
149,ingrediente 3,tofu
149,ingrediente 4,tomate
149,ingrediente 5,cebola
149,massa,massa final
150,bebida,suco de laranja
150,borda,borda tradicional
150,ingrediente 1,cogumelos
150,ingrediente 2,tomate
150,ingrediente 3,pimenta biquinho
150,ingrediente 4,carne seca
150,ingrediente 5,cebola
150,massa,massa tradicional
150,queijo 1,queijo brie
150,queijo 2,parmesão
151,borda,borda tradicional
151,ingrediente 1,presunto
151,ingrediente 2,pepperoni
151,ingrediente 3,milho
151,ingrediente 4,ovo
151,ingrediente 5,salsinha
151,massa,massa tradicional
151,queijo 1,parmesão
151,queijo 2,mussarela
152,bebida,refrigerante
152,borda,cream cheese
152,ingrediente 1,tomate
152,ingrediente 2,azeitona
152,ingrediente 3,cebola
152,ingrediente 4,cogumelos
152,ingrediente 5,palmito
152,massa,massa final
152,queijo 1,gorgonzola
152,queijo 2,mussarela
153,bebida,cerveja
153,borda,borda tradicional
153,ingrediente 1,azeitona
153,ingrediente 2,cogumelos
153,ingrediente 3,tomate
153,ingrediente 4,cebola
153,ingrediente 5,brócolis
153,massa,massa grossa
154,bebida,suco de abacaxi
154,borda,sabor catupiry
154,ingrediente 1,azeitona
154,ingrediente 2,tomate
154,ingrediente 3,orégano
154,ingrediente 4,milho
154,massa,massa tradicional
154,queijo 1,mussarela
154,queijo 2,parmesão
155,bebida,refrigerante
155,borda,borda tradicional
155,ingrediente 1,calabresa
155,ingrediente 2,alho
155,ingrediente 3,cebola
155,massa,massa tradicional
155,queijo 1,mussarela
155,queijo 2,parmesão
156,bebida,suco de laranja
156,borda,cream cheese
156,ingrediente 1,cebola
156,ingrediente 2,tomate
156,ingrediente 3,bacon
156,ingrediente 4,carne seca
156,ingrediente 5,frango
156,massa,massa final
156,queijo 1,queijo coalho
156,queijo 2,mussarela
157,bebida,vinho tinto
157,borda,borda tradicional
157,ingrediente 1,pepperoni
157,ingrediente 2,tomate
157,ingrediente 3,cebola
157,ingrediente 4,cogumelos
157,ingrediente 5,queijo gouda
157,massa,massa final
157,queijo 1,gorgonzola
157,queijo 2,mussarela
158,bebida,cerveja
158,borda,sabor catupiry
158,ingrediente 1,calabresa
158,ingrediente 2,pepperoni
158,ingrediente 3,alho
158,ingrediente 4,pimenta calabresa
158,ingrediente 5,azeite de oliva
158,massa,massa tradicional
158,queijo 1,parmesão
158,queijo 2,catupiry
159,bebida,refrigerante
159,borda,sabor catupiry
159,ingrediente 1,pimentão
159,ingrediente 2,tomate
159,ingrediente 3,milho
159,ingrediente 4,cebola
159,ingrediente 5,frango
159,massa,massa final
159,queijo 1,mussarela
159,queijo 2,parmesão
160,bebida,refrigerante
160,borda,cheddar
160,ingrediente 1,pepperoni
160,ingrediente 2,azeitona
160,ingrediente 3,alho
160,ingrediente 4,orégano
160,ingrediente 5,cebolinha
160,massa,massa tradicional
160,queijo 1,catupiry
160,queijo 2,mussarela
161,bebida,vinho tinto
161,borda,sabor catupiry
161,ingrediente 1,pepperoni
161,ingrediente 2,alho
161,ingrediente 3,orégano
161,ingrediente 4,pimenta calabresa
161,ingrediente 5,alho-poró
161,massa,massa final
161,queijo 1,cheddar
161,queijo 2,catupiry
162,bebida,suco de abacaxi
162,borda,cream cheese
162,ingrediente 1,pepperoni
162,ingrediente 2,cogumelos
162,ingrediente 3,cebola caramelizada
162,ingrediente 4,abacaxi
162,ingrediente 5,pimenta biquinho
162,massa,massa grossa
162,queijo 1,mussarela
162,queijo 2,provolone
163,bebida,cerveja
163,borda,borda tradicional
163,ingrediente 1,pepperoni
163,ingrediente 2,tomate
163,ingrediente 3,azeitona
163,ingrediente 4,cebola
163,ingrediente 5,cogumelos
163,massa,massa final
163,queijo 1,mussarela
163,queijo 2,cheddar
164,bebida,refrigerante
164,borda,borda tradicional
164,ingrediente 1,alho
164,ingrediente 2,carne seca
164,ingrediente 4,salsinha
164,massa,massa final
164,queijo 2,catupiry
165,bebida,vinho tinto
165,borda,sabor catupiry
165,ingrediente 1,cogumelos
165,ingrediente 2,frango
165,massa,massa tradicional
165,queijo 1,catupiry
165,queijo 2,mussarela
166,bebida,refrigerante
166,borda,sabor catupiry
166,ingrediente 1,pepperoni
166,ingrediente 2,azeitona
166,ingrediente 3,tomate
166,massa,massa final
166,queijo 1,mussarela
167,bebida,cerveja
167,borda,borda tradicional
167,ingrediente 1,pepperoni
167,ingrediente 2,azeitona
167,ingrediente 3,bacon
167,ingrediente 4,orégano
167,ingrediente 5,carne seca
167,massa,massa tradicional
167,queijo 1,mussarela
167,queijo 2,queijo coalho
168,bebida,suco de laranja
168,borda,sabor catupiry
168,ingrediente 1,frango
168,ingrediente 2,orégano
168,massa,massa tradicional
168,queijo 1,mussarela
169,bebida,suco de laranja
169,borda,sabor catupiry
169,ingrediente 1,presunto
169,ingrediente 2,bacon
169,ingrediente 3,cebola
169,ingrediente 4,tomate
169,ingrediente 5,presunto
169,massa,massa tradicional
169,queijo 1,mussarela
169,queijo 2,cheddar
170,bebida,refrigerante
170,borda,sabor catupiry
170,ingrediente 1,azeitona
170,ingrediente 2,pepperoni
170,ingrediente 3,bacon
170,ingrediente 4,tomate
170,ingrediente 5,presunto
170,massa,massa grossa
170,queijo 1,mussarela
170,queijo 2,parmesão
171,bebida,suco de abacaxi
171,borda,cream cheese
171,ingrediente 1,tomate
171,ingrediente 2,pepperoni
171,ingrediente 3,cebola
171,ingrediente 4,azeitona
171,ingrediente 5,cogumelos
171,massa,massa tradicional
171,queijo 1,mussarela
171,queijo 2,mussarela
172,bebida,cerveja
172,borda,sabor catupiry
172,ingrediente 1,pepperoni
172,ingrediente 2,presunto
172,ingrediente 3,bacon
172,ingrediente 4,ovo
172,ingrediente 5,cogumelos
172,massa,massa tradicional
172,queijo 1,mussarela
172,queijo 2,mussarela
173,bebida,refrigerante
173,borda,borda tradicional
173,ingrediente 1,presunto
173,ingrediente 2,tomate
173,ingrediente 3,azeitona
173,ingrediente 4,milho
173,ingrediente 5,bacon
173,massa,massa final
173,queijo 1,mussarela
173,queijo 2,parmesão
174,bebida,refrigerante
174,borda,borda tradicional
174,ingrediente 1,tomate
174,ingrediente 2,calabresa
174,ingrediente 3,orégano
174,ingrediente 4,cebola
174,ingrediente 5,azeitona
174,massa,massa tradicional
174,queijo 1,mussarela
174,queijo 2,provolone
175,bebida,refrigerante
175,borda,sabor catupiry
175,ingrediente 1,azeitona
175,ingrediente 2,cebolinha
175,ingrediente 3,tomate
175,ingrediente 5,orégano
175,massa,massa tradicional
175,queijo 1,provolone
175,queijo 2,mussarela
176,bebida,chá gelado
176,borda,borda tradicional
176,ingrediente 1,abobrinha
176,ingrediente 2,calabresa
176,ingrediente 4,azeite de oliva
176,ingrediente 5,espinafre
176,massa,massa tradicional
176,queijo 1,mussarela
176,queijo 2,ricota
177,bebida,refrigerante
177,borda,sabor catupiry
177,ingrediente 1,carne seca
177,ingrediente 2,cebola
177,ingrediente 3,pimentão
177,ingrediente 4,bacon
177,ingrediente 5,tomate
177,massa,massa final
177,queijo 1,mussarela
177,queijo 2,catupiry
178,bebida,suco de uva
178,borda,sabor catupiry
178,ingrediente 1,bacon
178,ingrediente 2,linguiça calabresa defumada
178,ingrediente 3,presunto
178,ingrediente 4,frango
178,ingrediente 5,queijo cheddar
178,massa,massa grossa
178,queijo 1,mussarela
178,queijo 2,provolone
179,bebida,cerveja
179,borda,borda tradicional
179,ingrediente 1,rúcula
179,ingrediente 2,cogumelos
179,ingrediente 3,ovo
179,ingrediente 4,tomate
179,ingrediente 5,pepperoni
179,massa,massa tradicional
179,queijo 1,mussarela
179,queijo 2,gorgonzola
180,bebida,refrigerante
180,borda,cheddar
180,ingrediente 1,pepperoni
180,ingrediente 2,tomate
180,ingrediente 3,rúcula
180,ingrediente 4,presunto
180,ingrediente 5,azeitona
180,massa,massa final
180,queijo 1,mussarela
180,queijo 2,catupiry
181,bebida,cerveja
181,borda,sabor catupiry
181,ingrediente 1,azeitona
181,ingrediente 2,tomate
181,ingrediente 3,pepperoni
181,ingrediente 4,cebolinha
181,ingrediente 5,carne seca
181,massa,massa tradicional
181,queijo 1,queijo brie
181,queijo 2,ricota
182,bebida,limonada
182,borda,cheddar
182,ingrediente 1,brócolis
182,ingrediente 2,calabresa
182,ingrediente 3,bacon
182,ingrediente 4,cebola
182,ingrediente 5,cogumelos
182,massa,massa final
182,queijo 1,cheddar
182,queijo 2,mussarela
183,bebida,água com gás
183,borda,cheddar
183,ingrediente 1,calabresa
183,ingrediente 2,bacon
183,ingrediente 3,tomate
183,ingrediente 4,orégano
183,ingrediente 5,queijo coalho grelhado
183,massa,massa final
183,queijo 1,mussarela
183,queijo 2,catupiry
184,bebida,suco de abacaxi
184,borda,borda tradicional
184,ingrediente 1,queijo gouda
184,ingrediente 2,milho
184,ingrediente 3,cebola caramelizada
184,ingrediente 4,frango
184,ingrediente 5,queijo coalho grelhado
184,massa,massa tradicional
184,queijo 1,mussarela
184,queijo 2,provolone
185,bebida,água com gás
185,borda,sabor catupiry
185,ingrediente 1,calabresa
185,ingrediente 2,cebolinha
185,ingrediente 3,tomate
185,ingrediente 4,orégano
185,ingrediente 5,azeite de oliva
185,massa,massa tradicional
185,queijo 1,mussarela
186,bebida,refrigerante
186,borda,sabor catupiry
186,ingrediente 1,milho
186,ingrediente 2,presunto
186,ingrediente 3,bacon
186,ingrediente 4,calabresa
186,ingrediente 5,orégano
186,massa,massa final
186,queijo 1,mussarela
186,queijo 2,provolone
187,bebida,refrigerante
187,borda,sabor catupiry
187,ingrediente 1,presunto
187,ingrediente 2,tomate
187,ingrediente 3,ovo
187,ingrediente 4,calabresa
187,ingrediente 5,bacon
187,massa,massa tradicional
187,queijo 1,provolone
187,queijo 2,mussarela
188,bebida,refrigerante
188,borda,sabor catupiry
